variable,etiqueta_codebook,modulo,tipo_version,n_informativos,pct_valores_informativos,es_tecnica,es_residual,es_sensibilidad,decision_funcional
TRQNDAYPM,RC-# OF DAYS MISUSED TRANQUILIZERS IN PAST MONTH,RECODED DRUG USE,Recodificada,47299,100.0,False,False,False,Conservar como predictor principal
TRQNMFLAG,RC-TRANQUILIZERS - EVER MISUSED,RECODED DRUG USE,Recodificada,47299,100.0,False,False,False,Conservar como predictor principal
TRQNMMON,RC-TRANQUILIZERS - PAST MONTH MISUSE,RECODED DRUG USE,Recodificada,47299,100.0,False,False,False,Conservar como predictor principal
TRQNMYR,RC-TRANQUILIZERS - PAST YEAR MISUSE,RECODED DRUG USE,Recodificada,47299,100.0,False,False,False,Conservar como predictor principal
ENRLCOLLFT2,RC-COLLEGE ENROLLMENT-FULL TIME,RECODED EDUCATION,Recodificada,47299,100.0,False,False,False,Conservar como predictor principal
ENRLCOLLST2,RC-COLLEGE ENROLLMENT,RECODED EDUCATION,Recodificada,47299,100.0,False,False,False,Conservar como predictor principal
ANYNEDFLAG,RC-EVER USED A NEEDLE TO INJECT DRUGS,RECODED EMERGING ISSUES,Recodificada,47024,99.419,False,False,False,Conservar como predictor principal
ANYNEDYR,RC- USED A NEEDLE TO INJECT DRUGS - PAST YEAR,RECODED EMERGING ISSUES,Recodificada,47032,99.436,False,False,False,Conservar como predictor principal
CAMHPROB2,RC-PERCEIVED EVER HAD A MENTAL HEALTH ISSUE,RECODED EMERGING ISSUES,Recodificada,45737,96.698,False,False,False,Conservar como predictor principal
CASUPROB2,RC-PERCEIVED EVER HAD DRUG OR ALCOHOL USE PROBLEM,RECODED EMERGING ISSUES,Recodificada,45714,96.649,False,False,False,Conservar como predictor principal
FLVVAPFLAG,RC-ONLY FLAVORING VAPING - EVER USED,RECODED EMERGING ISSUES,Recodificada,47299,100.0,False,False,False,Conservar como predictor principal
FLVVAPMON,RC-ONLY FLAVORING VAPING - PAST MONTH USE,RECODED EMERGING ISSUES,Recodificada,47299,100.0,False,False,False,Conservar como predictor principal
FLVVAPYR,RC-ONLY FLAVORING VAPING - PAST YEAR USE,RECODED EMERGING ISSUES,Recodificada,47299,100.0,False,False,False,Conservar como predictor principal
FPIMFANYYR2,RC-FENTANYL PRODUCTS INCLUDING IMF - ANY PAST YEAR USE,RECODED EMERGING ISSUES,Recodificada,582,1.23,False,False,False,Conservar como predictor principal
FPIMFNMYR,RC-FENTANYL PRODUCTS INCLUDING IMF - PAST YEAR MISUSE,RECODED EMERGING ISSUES,Recodificada,197,0.416,False,False,False,Conservar como predictor principal
ILIMFOTHFG,"RC-ILLICIT DRUG, IMF, OR OTHER SUB - EVER USED",RECODED EMERGING ISSUES,Recodificada,47299,100.0,False,False,False,Conservar como predictor principal
ILIMFOTHMN,"RC-ILLICIT DRUG, IMF, OR OTHER SUB - PAST MONTH USE",RECODED EMERGING ISSUES,Recodificada,47299,100.0,False,False,False,Conservar como predictor principal
ILIMFOTHYR,"RC-ILLICIT DRUG, IMF, OR OTHER SUB - PAST YEAR USE",RECODED EMERGING ISSUES,Recodificada,47299,100.0,False,False,False,Conservar como predictor principal
IMFFLAG,RC-ILLEGALLY MADE FENTANYL - EVER USED,RECODED EMERGING ISSUES,Recodificada,47299,100.0,False,False,False,Conservar como predictor principal
IMFMON,RC-ILLEGALLY MADE FENTANYL - PAST MONTH USE,RECODED EMERGING ISSUES,Recodificada,47299,100.0,False,False,False,Conservar como predictor principal
IMFNEDFLAG,RC-EVER USED A NEEDLE TO INJECT IMF,RECODED EMERGING ISSUES,Recodificada,47273,99.945,False,False,False,Conservar como predictor principal
IMFYR,RC-ILLEGALLY MADE FENTANYL - PAST YEAR USE,RECODED EMERGING ISSUES,Recodificada,47299,100.0,False,False,False,Conservar como predictor principal
KRATOMFLAG,RC-KRATOM - EVER USED,RECODED EMERGING ISSUES,Recodificada,47299,100.0,False,False,False,Conservar como predictor principal
KRATOMMON,RC-KRATOM - PAST MONTH USE,RECODED EMERGING ISSUES,Recodificada,47299,100.0,False,False,False,Conservar como predictor principal
KRATOMYR,RC-KRATOM - PAST YEAR USE,RECODED EMERGING ISSUES,Recodificada,47299,100.0,False,False,False,Conservar como predictor principal
OPIIMFNMMN2,RC-OPIOIDS (RX OPIOIDS OR HER) INCLUDING IMF - PST MO MISUSE,RECODED EMERGING ISSUES,Recodificada,446,0.943,False,False,False,Conservar como predictor principal
OPIIMFNMYR2,RC-OPIOIDS (RX OPIOIDS OR HER) INCLUDING IMF - PST YR MISUSE,RECODED EMERGING ISSUES,Recodificada,1484,3.137,False,False,False,Conservar como predictor principal
RCVYMHPRB,RC-PERCEIVED RECOVERY FROM MENTAL HEALTH ISSUE,RECODED EMERGING ISSUES,Recodificada,45622,96.454,False,False,False,Conservar como predictor principal
RCVYSUBPRB,RC-PERCEIVED RECOVERY FROM DRUG OR ALCOHOL USE PROBLEM,RECODED EMERGING ISSUES,Recodificada,45702,96.624,False,False,False,Conservar como predictor principal
SYNMRJFLAG,RC-SYNTHETIC MARIJUANA - EVER USED,RECODED EMERGING ISSUES,Recodificada,47299,100.0,False,False,False,Conservar como predictor principal
SYNMRJMON,RC-SYNTHETIC MARIJUANA - PAST MONTH USE,RECODED EMERGING ISSUES,Recodificada,47299,100.0,False,False,False,Conservar como predictor principal
SYNMRJYR,RC-SYNTHETIC MARIJUANA - PAST YEAR USE,RECODED EMERGING ISSUES,Recodificada,47299,100.0,False,False,False,Conservar como predictor principal
SYNSTMFLAG,RC-SYNTHETIC STIMULANTS - EVER USED,RECODED EMERGING ISSUES,Recodificada,47299,100.0,False,False,False,Conservar como predictor principal
SYNSTMMON,RC-SYNTHETIC STIMULANTS - PAST MONTH USE,RECODED EMERGING ISSUES,Recodificada,47299,100.0,False,False,False,Conservar como predictor principal
SYNSTMYR,RC-SYNTHETIC STIMULANTS - PAST YEAR USE,RECODED EMERGING ISSUES,Recodificada,47299,100.0,False,False,False,Conservar como predictor principal
BMI2,RC-BODY MASS INDEX (BMI),RECODED HEALTH,Recodificada,45049,95.243,False,False,False,Conservar como predictor principal
PREGST,RC-PREGNANCY STATUS OF FEMALES AGED 12-50,RECODED HEALTH,Recodificada,19839,41.944,False,False,False,Conservar como predictor principal
TELEAPTYR2,RC-TALK TO DOC ABOUT VIRTUAL SERVICE TREATMENT-PAST YEAR,RECODED HEALTH,Recodificada,46272,97.829,False,False,False,Conservar como predictor principal
ANYHLTI2,COVERED BY ANY HEALTH INSURANCE - RECODE,RECODED HEALTH INSURANCE,Recodificada,45248,95.664,False,False,False,Conservar como predictor principal
HLCALL99,YES TO MEDICARE/MEDICAID/CHAMPUS/PRVHLTIN,RECODED HEALTH INSURANCE,Recodificada,18,0.038,False,False,False,Conservar como predictor principal
IRINSUR4,RC-OVERALL HEALTH INSURANCE - IMPUTATION REVISED,RECODED HEALTH INSURANCE,Recodificada,47299,100.0,False,False,False,Conservar como predictor principal
OTHINS,"RC-HEALTH INSURANCE OTHER THAN PRIVATE, MEDICAID/CHIP",RECODED HEALTH INSURANCE,Recodificada,9348,19.764,False,False,False,Conservar como predictor principal
GOVTPROG,RC-PARTICIPATED IN ONE OR MORE GOVT ASSIST PROGRAMS,RECODED INCOME,Recodificada,47299,100.0,False,False,False,Conservar como predictor principal
INCOME,RC-TOTAL FAMILY INCOME RECODE,RECODED INCOME,Recodificada,47299,100.0,False,False,False,Conservar como predictor principal
POVERTY3,RC-POVERTY LEVEL (% OF US CENSUS POVERTY THRESHOLD),RECODED INCOME,Recodificada,47163,99.712,False,False,False,Conservar como predictor principal
APPDRGMON2,RC-APPROACHED BY SOMEONE SELLING DRUGS,RECODED RISK/AVAILABILITY,Recodificada,46921,99.201,False,False,False,Conservar como predictor principal
DIFOBTCOC,RC-COCAINE FAIRLY OR VERY EASY TO OBTAIN,RECODED RISK/AVAILABILITY,Recodificada,9550,20.191,False,False,False,Conservar como predictor principal
DIFOBTCRK,RC-CRACK FAIRLY OR VERY EASY TO OBTAIN,RECODED RISK/AVAILABILITY,Recodificada,6868,14.52,False,False,False,Conservar como predictor principal
DIFOBTHER,RC-HEROIN FAIRLY OR VERY EASY TO OBTAIN,RECODED RISK/AVAILABILITY,Recodificada,6152,13.007,False,False,False,Conservar como predictor principal
DIFOBTLSD,RC-LSD FAIRLY OR VERY EASY TO OBTAIN,RECODED RISK/AVAILABILITY,Recodificada,6654,14.068,False,False,False,Conservar como predictor principal
DIFOBTMRJ,RC-MARIJUANA FAIRLY OR VERY EASY TO OBTAIN,RECODED RISK/AVAILABILITY,Recodificada,33684,71.215,False,False,False,Conservar como predictor principal
GRSKBNGDLY,RC-GREAT RISK:  HAVE 4-5 ALC DRINKS PER DAY,RECODED RISK/AVAILABILITY,Recodificada,32448,68.602,False,False,False,Conservar como predictor principal
GRSKBNGWK,RC-GREAT RISK:  HAVE 5+ ALC DRINKS 1-2 TIMES PER WEEK,RECODED RISK/AVAILABILITY,Recodificada,21176,44.771,False,False,False,Conservar como predictor principal
GRSKCIGPKD,RC-GREAT RISK:  SMOKE 1+ PACKS CIGARETTES PER DAY,RECODED RISK/AVAILABILITY,Recodificada,30939,65.412,False,False,False,Conservar como predictor principal
GRSKCOCMON,RC-GREAT RISK:  USE COCAINE ONCE A MONTH,RECODED RISK/AVAILABILITY,Recodificada,29886,63.185,False,False,False,Conservar como predictor principal
GRSKCOCWK,RC-GREAT RISK:  USE COCAINE 1-2 TIMES PER WEEK,RECODED RISK/AVAILABILITY,Recodificada,38520,81.439,False,False,False,Conservar como predictor principal
GRSKHERTRY,RC-GREAT RISK:  TRYING HEROIN ONCE OR TWICE,RECODED RISK/AVAILABILITY,Recodificada,37676,79.655,False,False,False,Conservar como predictor principal
GRSKHERWK,RC-GREAT RISK:  USE HEROIN 1-2 TIMES PER WEEK,RECODED RISK/AVAILABILITY,Recodificada,42879,90.655,False,False,False,Conservar como predictor principal
GRSKLSDTRY,RC-GREAT RISK:  TRYING LSD ONCE OR TWICE,RECODED RISK/AVAILABILITY,Recodificada,23642,49.984,False,False,False,Conservar como predictor principal
GRSKLSDWK,RC-GREAT RISK:  USE LSD 1-2 TIMES PER WEEK,RECODED RISK/AVAILABILITY,Recodificada,31765,67.158,False,False,False,Conservar como predictor principal
GRSKMRJMON,RC-GREAT RISK:  USE MARIJUANA ONCE A MONTH,RECODED RISK/AVAILABILITY,Recodificada,8026,16.969,False,False,False,Conservar como predictor principal
GRSKMRJWK,RC-GREAT RISK:  USE MARIJUANA 1-2 TIMES PER WEEK,RECODED RISK/AVAILABILITY,Recodificada,9746,20.605,False,False,False,Conservar como predictor principal
ANYNDLREC,RC-MOST RECENT USE OF ANY DRUG WITH A NEEDLE,RECODED SPECIAL DRUGS,Recodificada,47028,99.427,False,False,False,Conservar como predictor principal
CHMNDLREC,RC-MOST RECENT USE OF COC/HER/METH WITH A NEEDLE,RECODED SPECIAL DRUGS,Recodificada,47192,99.774,False,False,False,Conservar como predictor principal
COCNEDEVER,RC-EVER USED A NEEDLE TO INJECT COCAINE,RECODED SPECIAL DRUGS,Recodificada,47255,99.907,False,False,False,Conservar como predictor principal
GHBFLAG,RC-GHB - EVER USED,RECODED SPECIAL DRUGS,Recodificada,47299,100.0,False,False,False,Conservar como predictor principal
GHBMON,RC-GHB - PAST MONTH USE,RECODED SPECIAL DRUGS,Recodificada,47299,100.0,False,False,False,Conservar como predictor principal
GHBYR,RC-GHB - PAST YEAR USE,RECODED SPECIAL DRUGS,Recodificada,47299,100.0,False,False,False,Conservar como predictor principal
HERNEDEVER,RC-EVER USED A NEEDLE TO INJECT HEROIN,RECODED SPECIAL DRUGS,Recodificada,47289,99.979,False,False,False,Conservar como predictor principal
HERSMOEVER,RC-EVER SMOKED HEROIN,RECODED SPECIAL DRUGS,Recodificada,47288,99.977,False,False,False,Conservar como predictor principal
HERSNIEVER,RC-EVER SNIFFED HEROIN,RECODED SPECIAL DRUGS,Recodificada,47288,99.977,False,False,False,Conservar como predictor principal
MTHNEDEVER,RC-EVER USED NEEDLE TO INJECT METHAMPHETAMINE,RECODED SPECIAL DRUGS,Recodificada,47279,99.958,False,False,False,Conservar como predictor principal
NPCOLDFLAG,RC-NONPRESCRIPTION COUGH OR COLD MEDS - EVER USED,RECODED SPECIAL DRUGS,Recodificada,47299,100.0,False,False,False,Conservar como predictor principal
NPCOLDMON,RC-NONPRESCRIPTION COUGH OR COLD MEDS - PAST MONTH USE,RECODED SPECIAL DRUGS,Recodificada,47299,100.0,False,False,False,Conservar como predictor principal
NPCOLDYR,RC-NONPRESCRIPTION COUGH OR COLD MEDS - PAST YEAR USE,RECODED SPECIAL DRUGS,Recodificada,47299,100.0,False,False,False,Conservar como predictor principal
DRVINALCO2,RC-DROVE UNDER INFLUENCE OF ALCOHOL IN PAST YEAR,RECODED SPECIAL TOPICS,Recodificada,46776,98.894,False,False,False,Conservar como predictor principal
DRVINALDRG,RC-DROVE UNDER INFLUENCE OF ALC OR SELECTED ILL DRG IN PY,RECODED SPECIAL TOPICS,Recodificada,46315,97.92,False,False,False,Conservar como predictor principal
DRVINDRG,RC-DROVE UNDER INFLUENCE OF SELECTED ILL DRUGS IN PAST YR,RECODED SPECIAL TOPICS,Recodificada,46619,98.562,False,False,False,Conservar como predictor principal
DRVINDROTMJ,RC-DROVE UNDER INFLUENCE OF SELECTED ILL DRG OTH MRJ IN PY,RECODED SPECIAL TOPICS,Recodificada,46812,98.97,False,False,False,Conservar como predictor principal
DRVINMARJ2,RC-DROVE UNDER INFLUENCE OF MARIJUANA IN PAST YEAR,RECODED SPECIAL TOPICS,Recodificada,46983,99.332,False,False,False,Conservar como predictor principal
PAROL,RC-PAROLE/SUPERVISED RELEASE STATUS IN THE PAST YEAR,RECODED SPECIAL TOPICS,Recodificada,46658,98.645,False,False,False,Conservar como predictor principal
PROB,RC-PROBATION STATUS IN THE PAST YEAR,RECODED SPECIAL TOPICS,Recodificada,46661,98.651,False,False,False,Conservar como predictor principal
SEVYROPPRANY,"RC-RX OPIOID USE DISORDER SEVERITY, PY USERS",RECODED SUBSTANCE USE DISORDER,Recodificada,747,1.579,False,False,False,Conservar como predictor principal
SEVYRPNRANY2,"RC-PAIN RELIEVER USE DISORDER SEVERITY, PY USERS",RECODED SUBSTANCE USE DISORDER,Recodificada,784,1.658,False,False,False,Conservar como predictor principal
SEVYRSEDANY,"RC-SEDATIVE USE DISORDER SEVERITY, PY USERS",RECODED SUBSTANCE USE DISORDER,Recodificada,160,0.338,False,False,False,Conservar como predictor principal
SEVYRSTMANY,"RC-STIMULANT USE DISORDER SEVERITY, PY USERS",RECODED SUBSTANCE USE DISORDER,Recodificada,447,0.945,False,False,False,Conservar como predictor principal
SEVYRTRQANY,"RC-TRANQUILIZER USE DISORDER SEVERITY, PY USERS",RECODED SUBSTANCE USE DISORDER,Recodificada,332,0.702,False,False,False,Conservar como predictor principal
SVYRCNSANY,"RC-CNS STIMULANT USE DISORDER SEVERITY, PY USERS",RECODED SUBSTANCE USE DISORDER,Recodificada,47299,100.0,False,False,False,Conservar como predictor principal
SVYRCNSMIS,"RC-CNS STIMULANT USE DISORDER SEVERITY, PY MISUSERS",RECODED SUBSTANCE USE DISORDER,Recodificada,47299,100.0,False,False,False,Conservar como predictor principal
SVYRCNSUNM,"RC-CNS STIM USE DIS SEV, PY STM USERS/ NOT MISUSERS ONLY",RECODED SUBSTANCE USE DISORDER,Recodificada,47299,100.0,False,False,False,Conservar como predictor principal
SVYRDUDANY,"RC-DRUG USE DISORDER SEVERITY, PY USERS",RECODED SUBSTANCE USE DISORDER,Recodificada,47299,100.0,False,False,False,Conservar como predictor principal
SVYROPIANY2,"RC-OPIOID (RX OPIOIDS OR HEROIN) USE DISORDER SEV, PY USERS",RECODED SUBSTANCE USE DISORDER,Recodificada,47299,100.0,False,False,False,Conservar como predictor principal
SVYROPIMIS,"RC-OPIOID USE DISORDER SEVERITY, PY MISUSERS",RECODED SUBSTANCE USE DISORDER,Recodificada,47299,100.0,False,False,False,Conservar como predictor principal
SVYROPIUNM,"RC-OPIOID USE DIS SEV, PY RX OPIOID USERS/NOT MISUSERS ONLY",RECODED SUBSTANCE USE DISORDER,Recodificada,47299,100.0,False,False,False,Conservar como predictor principal
SVYRPSYANY,"RC-PSYCHOTHERAPUETIC USE DISORDER SEVERITY, PY USERS",RECODED SUBSTANCE USE DISORDER,Recodificada,47299,100.0,False,False,False,Conservar como predictor principal
SVYRSUDANY,"RC-SUBSTANCE USE DISORDER SEVERITY, PY USERS",RECODED SUBSTANCE USE DISORDER,Recodificada,47299,100.0,False,False,False,Conservar como predictor principal
SVYRTQSDANY,"RC-TRANQUILIZER OR SEDATIVE USE DISORDER SEVERITY, PY USERS",RECODED SUBSTANCE USE DISORDER,Recodificada,47299,100.0,False,False,False,Conservar como predictor principal
SVYRTQSDMIS,"RC-TRANQUILIZER/SEDATIVE USE DISORDER SEVERITY, PY MISUSERS",RECODED SUBSTANCE USE DISORDER,Recodificada,47299,100.0,False,False,False,Conservar como predictor principal
SVYRTQSDUNM,"RC-TRANQ/SED USE DIS SEV, PY USERS/NOT MISUSERS ONLY",RECODED SUBSTANCE USE DISORDER,Recodificada,47299,100.0,False,False,False,Conservar como predictor principal
UD5ALNILANY,"RC-ALC USE DISORDER, NO DRUG USE DISORDER - PAST YEAR USERS",RECODED SUBSTANCE USE DISORDER,Recodificada,47299,100.0,False,False,False,Conservar como predictor principal
UD5CNSANY,RC-CNS STIMULANT USE DISORDER - PAST YEAR USERS,RECODED SUBSTANCE USE DISORDER,Recodificada,47299,100.0,False,False,False,Conservar como predictor principal
UD5CNSGRP,"RC-CNS STM USE DISORDER - PY USE, MISUSE, USE/NOT MISUSE",RECODED SUBSTANCE USE DISORDER,Recodificada,47299,100.0,False,False,False,Conservar como predictor principal
UD5HROPANY,RC-HEROIN/RX OPIOID USE DISORDER - PAST YEAR USERS,RECODED SUBSTANCE USE DISORDER,Recodificada,47299,100.0,False,False,False,Conservar como predictor principal
UD5IEMANY,RC-DRUG OTHER THAN MRJ USE DISORDER - PAST YEAR USERS,RECODED SUBSTANCE USE DISORDER,Recodificada,47299,100.0,False,False,False,Conservar como predictor principal
UD5ILAALANY,RC-DRUG AND ALCOHOL USE DISORDER - PAST YEAR USERS,RECODED SUBSTANCE USE DISORDER,Recodificada,47299,100.0,False,False,False,Conservar como predictor principal
UD5ILALANY,RC-DRUG OR ALCOHOL USE DISORDER - PAST YEAR USERS,RECODED SUBSTANCE USE DISORDER,Recodificada,47299,100.0,False,False,False,Conservar como predictor principal
UD5ILLANY,RC-DRUG USE DISORDER - PAST YEAR USERS,RECODED SUBSTANCE USE DISORDER,Recodificada,47299,100.0,False,False,False,Conservar como predictor principal
UD5ILNALANY,"RC-DRUG USE DISORDER, NO ALC USE DISORDER - PAST YEAR USERS",RECODED SUBSTANCE USE DISORDER,Recodificada,47299,100.0,False,False,False,Conservar como predictor principal
UD5OPIANY2,RC-OPIOID (RX OPI OR HEROIN) USE DISORDER - PAST YEAR USERS,RECODED SUBSTANCE USE DISORDER,Recodificada,47299,100.0,False,False,False,Conservar como predictor principal
UD5OPIGRP,"RC-OPIOID USE DISORDER - PY USE, MISUSE, USE/NOT MISUSE",RECODED SUBSTANCE USE DISORDER,Recodificada,47299,100.0,False,False,False,Conservar como predictor principal
UD5PSYANY,RC-PSYCHOTHERAPEUTIC USE DISORDER - PAST YEAR USERS,RECODED SUBSTANCE USE DISORDER,Recodificada,47299,100.0,False,False,False,Conservar como predictor principal
UD5TRQSDANY,RC-TRANQUILIZER OR SEDATIVE USE DISORDER - PAST YEAR USERS,RECODED SUBSTANCE USE DISORDER,Recodificada,47299,100.0,False,False,False,Conservar como predictor principal
UD5TRQSDGRP,"RC-TRQ/STM USE DISORDER - PY USE, MISUSE, USE/NOT MISUSE",RECODED SUBSTANCE USE DISORDER,Recodificada,47299,100.0,False,False,False,Conservar como predictor principal
UDYR5OPPRANY,"RC-RX OPIOID USE DISORDER, PY USERS",RECODED SUBSTANCE USE DISORDER,Recodificada,47299,100.0,False,False,False,Conservar como predictor principal
UDYR5PNRANY2,"RC-PAIN RELIEVER USE DISORDER, PY USERS",RECODED SUBSTANCE USE DISORDER,Recodificada,47299,100.0,False,False,False,Conservar como predictor principal
UDYR5SEDANY,"RC-SEDATIVE USE DISORDER, PY USERS",RECODED SUBSTANCE USE DISORDER,Recodificada,47299,100.0,False,False,False,Conservar como predictor principal
UDYR5STMANY,"RC-STIMULANT USE DISORDER, PY USERS",RECODED SUBSTANCE USE DISORDER,Recodificada,47299,100.0,False,False,False,Conservar como predictor principal
UDYR5TRQANY,"RC-TRANQUILIZER USE DISORDER, PY USERS",RECODED SUBSTANCE USE DISORDER,Recodificada,47299,100.0,False,False,False,Conservar como predictor principal
APPDRGMON,APPROACHED BY SOMEONE SELLING ILL DRUG PST 30 DYS,RISK/AVAILABILITY,Original u otra,46921,99.201,False,False,False,Conservar como predictor principal
DIFGETCOC,HOW DIFFICULT TO GET COCAINE,RISK/AVAILABILITY,Original u otra,45766,96.759,False,False,False,Conservar como predictor principal
DIFGETCRK,"HOW DIFFICULT TO GET ""CRACK""",RISK/AVAILABILITY,Original u otra,45719,96.66,False,False,False,Conservar como predictor principal
DIFGETHER,HOW DIFFICULT TO GET HEROIN,RISK/AVAILABILITY,Original u otra,45703,96.626,False,False,False,Conservar como predictor principal
DIFGETLSD,HOW DIFFICULT TO GET LSD,RISK/AVAILABILITY,Original u otra,45627,96.465,False,False,False,Conservar como predictor principal
DIFGETMRJ,HOW DIFFICULT TO GET MARIJUANA,RISK/AVAILABILITY,Original u otra,46277,97.839,False,False,False,Conservar como predictor principal
RKFQDBLT,WEAR A SEATBELT WHEN YOU DRIVE A CAR,RISK/AVAILABILITY,Original u otra,46922,99.203,False,False,False,Conservar como predictor principal
