variable,etiqueta_codebook,modulo,tipo_version,n_informativos,pct_valores_informativos,es_tecnica,es_residual,es_sensibilidad,decision_funcional,decision_modulo,justificacion
UDHALRGAMTS,USED HAL LARGER AMTS OR LONGER TIME THAN MEANT TO PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,47032,99.436,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
UDHAMNTLCTD,CONTD HALLUC USE DESPITE HAL CSE/WRSN EMOT/MNTL HLTH PRBS,SUBSTANCE USE DISORDER,Original u otra,44756,94.624,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
UDHAMNTLPRB,ANY EMOT/MNTL HLTH PRBS CAUSED/WORSND BY HALLUC PAST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,47014,99.397,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
UDHANEEDMOR,NEEDED A LOT MORE HALLUC TO GET FEELING YOU WANT,SUBSTANCE USE DISORDER,Original u otra,47030,99.431,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
UDHANOTSTOP,UNABLE TO CUT/STOP HALLUC MORE THAN ONE TIME PAST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,44890,94.907,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
UDHASTOPACT,LESS ACTIVITIES B/C OF HALLUC USE PAST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,47029,99.429,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
UDHASTRURGE,STRONG URGE TO USE HALLUC IN PAST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,46981,99.328,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
UDHATIMEGET,SPENT GREAT DEAL TIME TRY TO GET/GETTING HAL IN PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,46970,99.304,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
UDHATIMEUSE,SPENT GREAT DEAL OF TIME USING/FEEL EFF OF HAL PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,47031,99.433,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
UDHATRYSTOP,TRY TO CUT DOWN/STOP HALLUC USE IN PAST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,47027,99.425,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
UDHAWANTBAD,WANTED TO USE HALLUC SO BADLY IN PAST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,47032,99.436,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
UDHAWORKPRB,HALLUC CAUSE SERIOUS PRBS AT HOME/WORK/SCH PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,47030,99.431,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
UDHAWSHSTOP,OFTEN WISH CUT DOWN OR STOP HALLUC PAST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,46850,99.051,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
UDHEAVOIDWD,USE HEROIN TO GET OVER/AVOID HEROIN WITHDRAWAL IN PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,47274,99.947,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
UDHEAVWHERN,USED HEROIN TO GET OVER/AVOID HER WITHDRAWAL IN PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,47207,99.805,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
UDHEAVWOTHR,USED SOMETHING ELSE TO GET OVR/AVD HER WITHDRAWAL PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,47206,99.803,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
UDHEAVWPNRL,USED PN RLVR TO GET OVER/AVOID HER WITHDRAWAL IN PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,47194,99.778,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
UDHEFMLYCTD,CONTD HEROIN DESPITE HEROIN CAUSE ARGUMENTS W/FAM/FRNDS,SUBSTANCE USE DISORDER,Original u otra,47200,99.791,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
UDHEFMLYPRB,HEROIN CAUSE ARGUMENTS/PROBS W/FAMILY/FRIENDS PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,47274,99.947,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
UDHEGETHURT,HEROIN INCREASED CHANCE GETTING HURT PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,47274,99.947,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
UDHEHLTHCTD,CONTD TO USE HEROIN DESPITE HEROIN CAUSE/WORSEN PHYS PRBS,SUBSTANCE USE DISORDER,Original u otra,47181,99.751,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
UDHEHLTHPRB,ANY LONG-LASTING PHYS PRBS CAUSED/WORSND BY HEROIN PST 12MOS,SUBSTANCE USE DISORDER,Original u otra,47275,99.949,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
UDHELESSEFF,SAME AMT HEROIN HAS LESS EFFECT THAN IT USED TO,SUBSTANCE USE DISORDER,Original u otra,47193,99.776,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
UDHELRGAMTS,USED HER LARGER AMTS OR LONGER TIME THAN MEANT TO PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,47275,99.949,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
UDHEMNTLCTD,CONTD HEROIN USE DESPITE HEROIN CSE/WRSN EMOT/MNTL HLTH PRBS,SUBSTANCE USE DISORDER,Original u otra,47147,99.679,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
UDHEMNTLPRB,ANY EMOT/MNTL HLTH PRBS CAUSED/WORSND BY HEROIN PAST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,47222,99.837,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
UDHENEEDMOR,NEEDED A LOT MORE HEROIN TO GET FEELING YOU WANT,SUBSTANCE USE DISORDER,Original u otra,47274,99.947,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
UDHENOTSTOP,UNABLE TO CUT/STOP HEROIN USE MORE THAN ONE TIME PAST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,47217,99.827,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
UDHESTOPACT,LESS ACTIVITIES B/C OF HEROIN USE PAST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,47274,99.947,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
UDHESTRURGE,STRONG URGE TO USE HEROIN IN PAST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,47184,99.757,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
UDHETIMEGET,SPENT GREAT DEAL TIME TRY TO GET/GETTING HEROIN PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,47189,99.767,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
UDHETIMEUSE,SPENT GREAT DEAL OF TIME USING/FEEL EFF OF HEROIN PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,47275,99.949,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
UDHETRYSTOP,TRY TO CUT DOWN/STOP HEROIN USE IN PAST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,47275,99.949,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
UDHEWANTBAD,WANTED TO USE HEROIN SO BADLY IN PAST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,47275,99.949,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
UDHEWDCRAMP,HAVING MUSCLE CRAMPS/ACHES-HER WITHDRAWAL SYMPTOM PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,47274,99.947,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
UDHEWDDIARR,HAVING DIARRHEA - HEROIN WITHDRAWAL SYMPTOM PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,47273,99.945,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
UDHEWDFEVER,HAVING FEVER - HEROIN WITHDRAWAL SYMPTOM PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,47272,99.943,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
UDHEWDFLBLU,FEELING BLUE/DOWN - HEROIN WITHDRAWAL SYMPTOM PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,47273,99.945,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
UDHEWDRUNNY,TEARY EYES/RUNNY NOSE - HER WITHDRAWAL SYMPTOM PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,47273,99.945,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
UDHEWDSLEEP,HAVING TRBL SLEEPING - HEROIN WITHDRAWAL SYMPTOM PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,47273,99.945,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
UDHEWDSWEAT,SWEATY/LRG PUPILS/HAIR STNDING UP-HER W/DRWAL SYM PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,47274,99.947,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
UDHEWDVOMIT,VOMITING/NAUSEOUS - HEROIN WITHDRAWAL SYMPTOM PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,47273,99.945,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
UDHEWDYAWNS,YAWNING - HEROIN WITHDRAWAL SYMPTOM PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,47274,99.947,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
UDHEWORKPRB,HEROIN CAUSE SERIOUS PRBS AT HOME/WORK/SCH PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,47274,99.947,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
UDHEWSHSTOP,OFTEN WISH CUT DOWN OR STOP HEROIN USE PAST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,47183,99.755,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
UDINFMLYCTD,CONTD INHALANT USE DESPITE INH CAUSE ARGUMENTS W/FAM/FRNDS,SUBSTANCE USE DISORDER,Original u otra,46632,98.59,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
UDINFMLYPRB,INHALANTS CAUSE ARGUMENTS/PROBS W/FAMILY/FRIENDS PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,47172,99.731,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
UDINGETHURT,INHALANT USE INCREASED CHANCE GETTING HURT PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,47172,99.731,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
UDINHLTHCTD,CONTD TO USE INHALANTS DESPITE INH CAUSE/WORSEN PHYS PRBS,SUBSTANCE USE DISORDER,Original u otra,46638,98.603,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
UDINHLTHPRB,ANY LONG-LASTING PHYS PRBS CAUSED/WORSND BY INH PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,47171,99.729,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
UDINLESSEFF,SAME AMT INHALANTS HAS LESS EFFECT THAN IT USED TO,SUBSTANCE USE DISORDER,Original u otra,47129,99.641,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
UDINLRGAMTS,USED INH LARGER AMTS OR LONGER TIME THAN MEANT TO PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,47172,99.731,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
UDINMNTLCTD,CONTD INH USE DESPITE INH CSE/WRSN EMOT/MNTL HLTH PRBS,SUBSTANCE USE DISORDER,Original u otra,46622,98.569,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
UDINMNTLPRB,ANY EMOT/MNTL HLTH PRBS CAUSED/WORSND BY INH PAST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,47153,99.691,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
UDINNEEDMOR,NEEDED A LOT MORE INHALANTS TO GET FEELING YOU WANT,SUBSTANCE USE DISORDER,Original u otra,47172,99.731,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
UDINNOTSTOP,UNABLE TO CUT/STOP INH USE MORE THAN ONE TIME PAST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,46701,98.736,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
UDINSTOPACT,LESS ACTIVITIES B/C OF INHALANT USE PAST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,47173,99.734,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
UDINSTRURGE,STRONG URGE TO USE INHALANTS IN PAST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,47147,99.679,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
UDINTIMEGET,SPENT GREAT DEAL TIME TRY TO GET/GETTING INH IN PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,47142,99.668,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
